X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Label1,Label2,Label3,Label4,Label5,Label6,Label7
3,50,1,1,1,0,49,7,1,1,1,0,1,0,0,0,0,0
3,66,1,0,1,0,20,3,1,1,1,0,1,0,0,0,0,0
2,66,1,1,0,1,22,5,1,1,1,0,1,0,0,0,0,0
2,66,1,1,0,1,22,5,1,0,1,1,0,0,0,0,0,0
2,137,1,1,1,0,24,2,1,1,1,0,0,1,0,0,0,0
2,137,1,1,1,0,27,2,1,0,1,0,1,0,0,0,0,0
3,52,1,0,1,1,23,8,1,1,1,0,0,1,0,0,0,0
3,52,1,0,1,0,30,8,1,0,1,1,0,0,0,0,0,0
4,52,1,0,0,0,36,7,1,1,1,0,0,0,0,1,0,0
3,50,1,1,0,1,89,3,0,1,0,0,0,0,1,0,0,0
5,50,0,0,1,1,37,19,-1,1,0,0,0,0,1,0,0,0
2,78,1,1,1,0,66,9,1,1,1,0,1,0,0,0,0,0
2,84,1,1,0,1,31,5,0,1,0,1,0,0,0,0,0,0
2,51,1,0,0,1,64,4,1,1,1,0,0,0,1,0,0,0
3,54,1,1,1,1,22,11,1,1,1,0,0,0,0,1,0,0
3,54,0,1,1,0,23,11,-1,0,0,0,0,0,1,0,0,0
3,54,1,1,1,1,43,3,0,1,0,0,0,1,0,0,0,0
4,56,0,1,1,1,17,14,-1,1,0,0,0,0,1,0,0,0
3,50,0,1,1,1,17,18,-1,1,0,0,0,1,0,0,0,0
3,50,0,1,0,1,37,12,-1,1,0,0,0,0,1,0,0,0
2,117,1,1,0,0,56,8,0,1,0,1,0,0,0,0,0,0
2,117,1,1,1,0,19,4,1,1,1,1,0,0,0,0,0,0
2,117,1,1,1,1,16,4,0,0,0,1,0,0,0,0,0,0
4,52,1,0,0,1,31,4,0,1,0,0,0,0,0,1,0,0
5,52,0,0,1,1,23,10,-1,1,0,0,0,0,1,0,0,0
3,50,1,1,1,0,29,7,1,1,1,0,0,1,0,0,0,0
3,50,1,1,0,1,22,4,0,1,0,0,0,0,1,0,0,0
3,50,1,1,0,1,20,4,0,0,0,0,0,1,0,0,0,0
3,54,1,1,0,0,31,6,0,1,0,0,0,0,1,0,0,0
3,60,1,0,1,1,18,8,1,1,1,1,0,0,0,0,0,0
3,60,0,0,0,1,36,10,-1,1,0,0,1,0,0,0,0,0
5,52,0,1,1,1,25,11,-1,1,0,0,0,0,0,1,0,0
5,52,0,1,1,1,25,11,-1,0,0,0,0,1,0,0,0,0
5,52,0,1,1,0,32,17,-1,1,0,0,0,0,0,1,0,0
5,52,0,0,1,1,28,17,-1,0,0,0,0,0,1,0,0,0
2,50,1,0,0,0,24,3,1,1,1,0,0,0,1,0,0,0
3,50,1,1,1,1,33,11,1,1,1,1,0,0,0,0,0,0
3,50,0,1,0,1,42,16,-1,1,0,0,0,0,1,0,0,0
2,119,1,1,0,0,47,6,0,1,0,0,0,1,0,0,0,0
2,119,1,1,0,1,50,6,0,0,0,0,1,0,0,0,0,0
3,58,1,0,0,1,21,9,1,1,1,0,0,1,0,0,0,0
3,58,1,0,0,0,22,9,1,0,1,0,0,0,1,0,0,0
2,52,0,1,0,1,73,14,-1,1,0,0,0,0,0,1,0,0
3,52,1,1,1,1,29,3,1,1,1,0,0,1,0,0,0,0
2,94,1,0,0,0,35,6,0,1,0,0,1,0,0,0,0,0
2,94,1,1,1,1,50,7,0,1,0,1,0,0,0,0,0,0
2,94,1,1,1,0,52,7,0,0,0,0,1,0,0,0,0,0
3,77,0,0,1,1,59,27,-1,1,0,1,0,0,0,0,0,0
3,77,1,0,0,1,40,13,0,1,0,0,0,1,0,0,0,0
5,54,1,1,1,1,42,9,1,1,1,0,0,0,0,1,0,0
3,54,0,0,1,1,30,12,-1,1,0,0,0,0,0,1,0,0
2,96,1,1,0,1,17,2,0,1,0,1,0,0,0,0,0,0
5,67,1,0,1,0,19,4,1,1,1,0,0,0,1,0,0,0
2,52,1,0,1,1,32,5,1,1,1,0,0,0,1,0,0,0
3,50,1,1,1,1,49,2,1,1,1,0,0,0,1,0,0,0
2,125,1,0,1,0,28,5,0,1,0,0,0,1,0,0,0,0
2,125,1,1,1,0,41,11,1,1,1,0,0,1,0,0,0,0
2,105,1,1,0,1,62,6,0,1,0,0,1,0,0,0,0,0
3,62,1,0,0,0,25,5,0,1,0,0,0,0,1,0,0,0
2,53,0,0,1,0,56,14,-1,1,0,0,0,0,1,0,0,0
5,53,0,1,1,1,56,11,-1,1,0,0,0,0,1,0,0,0
3,41,1,0,1,1,26,5,1,1,1,0,0,1,0,0,0,0
3,41,1,0,1,0,27,5,1,0,1,0,0,1,0,0,0,0
4,41,1,1,1,1,41,8,1,1,1,0,0,1,0,0,0,0
2,41,1,1,1,1,17,13,1,1,1,0,0,1,0,0,0,0
2,41,1,1,1,0,17,4,1,1,1,0,0,1,0,0,0,0
2,41,1,1,1,0,17,4,1,0,1,0,0,0,1,0,0,0
2,41,1,1,1,1,16,5,0,1,0,1,0,0,0,0,0,0
5,41,1,0,1,1,35,5,1,1,1,0,0,0,1,0,0,0
2,41,1,1,1,0,34,5,0,1,0,0,1,0,0,0,0,0
2,41,0,0,1,1,33,11,-1,1,0,0,0,1,0,0,0,0
2,41,1,1,1,1,61,2,1,1,1,0,0,1,0,0,0,0
2,41,1,1,1,0,33,4,1,1,1,0,1,0,0,0,0,0
3,41,1,0,1,0,42,5,1,1,1,0,0,1,0,0,0,0
2,41,1,1,1,1,46,7,1,1,1,1,0,0,0,0,0,0
2,41,1,1,1,1,21,5,1,1,1,1,0,0,0,0,0,0
2,41,1,0,1,1,30,4,0,1,0,0,0,0,1,0,0,0
3,41,1,1,0,1,26,9,0,1,0,0,0,0,1,0,0,0
2,41,1,1,1,1,45,3,1,1,1,0,0,0,1,0,0,0
2,41,0,1,0,1,32,16,-1,1,0,1,0,0,0,0,0,0
3,41,1,1,1,1,18,5,1,1,1,0,0,0,1,0,0,0
3,41,0,0,1,0,20,5,-1,0,0,0,0,0,1,0,0,0
2,41,1,1,1,0,16,5,0,1,0,1,0,0,0,0,0,0
2,41,1,1,1,0,32,3,0,1,0,1,0,0,0,0,0,0
2,41,1,1,1,0,24,3,1,1,1,0,1,0,0,0,0,0
3,41,1,1,1,1,57,4,1,1,1,0,1,0,0,0,0,0
2,47,1,1,1,0,43,2,1,1,1,1,0,0,0,0,0,0
3,47,1,1,0,0,45,3,0,1,0,0,0,0,1,0,0,0
2,41,1,1,0,1,19,7,0,1,0,1,0,0,0,0,0,0
2,41,1,0,1,0,27,5,1,1,1,0,1,0,0,0,0,0
4,57,1,1,1,0,22,3,1,1,1,0,0,1,0,0,0,0
2,89,1,1,1,0,20,3,1,1,1,0,1,0,0,0,0,0
2,89,0,1,1,1,60,14,-1,1,0,1,0,0,0,0,0,0
2,47,1,1,1,0,49,2,0,1,0,0,0,0,1,0,0,0
5,47,1,0,0,1,30,4,1,1,1,0,0,0,1,0,0,0
2,93,0,1,1,1,28,11,-1,1,0,0,1,0,0,0,0,0
2,93,1,1,1,0,23,3,0,1,0,0,1,0,0,0,0,0
2,71,1,1,1,0,22,3,1,1,1,0,1,0,0,0,0,0
2,71,1,1,1,0,64,3,1,0,1,0,1,0,0,0,0,0
2,71,1,1,0,0,48,5,0,1,0,0,1,0,0,0,0,0
2,62,1,0,0,1,20,9,0,1,0,0,1,0,0,0,0,0
2,62,1,1,1,0,49,3,0,1,0,0,1,0,0,0,0,0
2,123,1,1,1,1,24,4,1,1,1,1,0,0,0,0,0,0
2,68,1,1,1,0,27,4,0,1,0,1,0,0,0,0,0,0
2,68,1,1,1,1,49,3,1,1,1,1,0,0,0,0,0,0
2,87,0,1,0,0,19,17,-1,1,0,1,0,0,0,0,0,0
2,87,1,1,1,1,20,4,1,1,1,1,0,0,0,0,0,0
2,87,1,0,1,1,35,4,1,0,1,1,0,0,0,0,0,0
3,47,0,0,1,0,23,18,-1,1,0,0,0,0,1,0,0,0
3,47,0,0,1,1,20,18,-1,0,0,1,0,0,0,0,0,0
3,47,1,1,0,0,30,1,0,1,0,0,0,0,1,0,0,0
2,132,1,1,1,0,28,2,1,1,1,0,1,0,0,0,0,0
2,132,1,1,0,1,22,8,0,1,0,1,0,0,0,0,0,0
2,132,1,1,0,1,26,8,0,0,0,1,0,0,0,0,0,0
2,94,1,0,1,0,53,3,0,1,0,0,1,0,0,0,0,0
2,94,1,1,1,1,44,3,1,1,1,0,0,1,0,0,0,0
2,94,1,1,1,1,49,3,1,0,1,0,0,1,0,0,0,0
3,63,1,0,0,0,44,8,1,1,1,0,1,0,0,0,0,0
3,63,1,1,1,1,16,3,1,1,1,0,1,0,0,0,0,0
2,141,1,1,1,0,43,2,0,1,0,1,0,0,0,0,0,0
2,69,0,1,1,0,24,12,-1,1,0,0,1,0,0,0,0,0
2,116,1,1,1,0,62,4,0,1,0,1,0,0,0,0,0,0
2,116,1,1,1,1,63,4,0,0,0,1,0,0,0,0,0,0
0,134,1,0,1,1,60,3,0,1,0,1,0,0,0,0,0,0
2,51,0,1,0,1,80,17,-1,1,0,1,0,0,0,0,0,0
2,51,1,1,1,0,24,5,1,1,1,0,0,0,1,0,0,0
2,75,1,1,1,1,18,3,1,1,1,1,0,0,0,0,0,0
2,100,1,1,0,0,29,6,0,1,0,0,1,0,0,0,0,0
2,100,1,1,1,0,34,3,0,1,0,0,1,0,0,0,0,0
2,42,1,1,1,0,22,3,1,1,1,0,1,0,0,0,0,0
2,42,1,1,1,0,23,3,1,0,1,0,1,0,0,0,0,0
2,42,1,1,0,1,55,4,0,1,0,1,0,0,0,0,0,0
2,147,0,1,0,0,18,11,-1,1,0,0,1,0,0,0,0,0
2,147,1,1,1,0,24,4,1,1,1,1,0,0,0,0,0,0
2,81,1,1,1,0,20,4,1,1,1,0,0,1,0,0,0,0
2,81,1,0,1,0,19,4,1,0,1,0,0,1,0,0,0,0
3,81,1,1,0,1,47,3,0,1,0,0,0,1,0,0,0,0
3,81,1,1,0,0,45,3,0,0,0,0,0,1,0,0,0,0
3,77,1,1,0,1,19,9,0,1,0,0,1,0,0,0,0,0
3,77,1,1,0,1,17,9,0,0,0,0,1,0,0,0,0,0
0,77,1,1,1,0,29,9,0,1,0,1,0,0,0,0,0,0
0,77,1,1,1,0,31,9,0,0,0,1,0,0,0,0,0,0
2,104,1,1,1,0,44,3,0,1,0,0,1,0,0,0,0,0
3,104,1,1,0,1,56,6,1,1,1,0,1,0,0,0,0,0
2,47,1,1,1,1,19,6,1,1,1,0,1,0,0,0,0,0
2,114,1,1,1,0,49,3,0,1,0,0,1,0,0,0,0,0
3,66,1,1,1,1,41,4,1,1,1,0,0,1,0,0,0,0
3,66,1,0,0,1,45,3,0,1,0,0,1,0,0,0,0,0
3,66,1,0,0,0,47,3,0,0,0,1,0,0,0,0,0,0
2,83,1,1,0,0,21,9,0,1,0,1,0,0,0,0,0,0
2,83,1,1,1,1,21,3,1,1,1,1,0,0,0,0,0,0
2,83,1,0,1,0,20,3,1,0,1,1,0,0,0,0,0,0
3,79,1,0,1,1,35,4,1,1,1,0,0,1,0,0,0,0
3,79,1,1,1,0,18,2,0,1,0,1,0,0,0,0,0,0
3,79,1,1,1,0,18,2,0,0,0,0,1,0,0,0,0,0
5,148,1,1,1,1,18,3,1,1,1,1,0,0,0,0,0,0
3,65,1,1,1,0,50,2,1,1,1,0,1,0,0,0,0,0
3,65,1,1,1,0,18,2,1,0,1,1,0,0,0,0,0,0
2,65,1,1,1,1,50,9,1,1,1,1,0,0,0,0,0,0
2,62,1,1,1,1,72,2,1,1,1,0,1,0,0,0,0,0
3,122,1,0,0,1,29,3,1,1,1,1,0,0,0,0,0,0
3,122,1,1,0,0,53,3,1,0,1,0,0,1,0,0,0,0
2,122,1,1,1,1,40,2,0,1,0,1,0,0,0,0,0,0
2,122,1,1,1,0,37,2,0,0,0,1,0,0,0,0,0,0
2,77,1,1,0,1,33,1,0,1,0,0,1,0,0,0,0,0
2,77,1,1,0,1,34,1,0,0,0,0,0,1,0,0,0,0
3,77,1,1,1,0,22,4,1,1,1,0,1,0,0,0,0,0
2,115,1,1,0,1,22,3,1,1,1,1,0,0,0,0,0,0
3,70,1,1,0,1,19,10,0,1,0,1,0,0,0,0,0,0
3,70,1,1,1,1,33,2,1,1,1,0,0,1,0,0,0,0
3,70,1,1,1,0,28,2,1,0,1,0,1,0,0,0,0,0
3,64,1,1,1,1,22,3,1,1,1,0,1,0,0,0,0,0
3,57,1,1,1,1,21,2,1,1,1,0,1,0,0,0,0,0
2,54,1,1,1,1,59,2,0,1,0,1,0,0,0,0,0,0
2,77,1,1,1,1,48,2,1,1,1,0,0,1,0,0,0,0
2,77,1,1,1,1,28,2,1,0,1,0,1,0,0,0,0,0
2,118,1,1,1,1,32,4,0,1,0,0,1,0,0,0,0,0
2,118,1,1,1,1,37,10,1,1,1,0,0,1,0,0,0,0
4,47,1,1,0,0,28,4,1,1,1,0,0,0,1,0,0,0
3,47,1,1,1,1,17,3,1,1,1,0,0,1,0,0,0,0
3,47,1,1,1,0,16,3,1,0,1,0,0,1,0,0,0,0
2,80,1,1,1,1,38,4,0,1,0,1,0,0,0,0,0,0
2,49,1,0,1,1,22,3,0,1,0,0,1,0,0,0,0,0
2,49,1,1,1,1,19,3,0,0,0,0,1,0,0,0,0,0
3,63,1,1,1,0,29,2,1,1,1,1,0,0,0,0,0,0
3,53,0,0,1,1,24,15,-1,1,0,0,0,0,1,0,0,0
2,55,1,1,1,0,62,9,1,1,1,0,0,0,1,0,0,0
2,107,1,1,1,1,18,12,1,1,1,1,0,0,0,0,0,0
2,107,0,0,1,0,21,12,-1,0,0,1,0,0,0,0,0,0
2,107,1,1,1,1,51,9,1,1,1,1,0,0,0,0,0,0
2,107,0,0,1,1,51,9,-1,0,0,0,0,1,0,0,0,0
5,45,0,0,1,0,22,16,-1,1,0,0,0,0,0,1,0,0
5,45,1,1,1,0,17,3,1,1,1,0,0,0,1,0,0,0
3,80,0,1,1,1,56,15,-1,1,0,1,0,0,0,0,0,0
3,80,0,0,1,0,19,15,-1,0,0,1,0,0,0,0,0,0
2,53,1,0,0,1,18,4,0,1,0,0,0,1,0,0,0,0
2,53,1,0,0,0,17,4,0,0,0,0,0,1,0,0,0,0
2,53,1,1,1,1,50,13,1,1,1,1,0,0,0,0,0,0
5,53,0,0,1,1,39,15,-1,1,0,0,0,0,0,1,0,0
2,61,1,0,1,1,50,3,1,1,1,0,0,1,0,0,0,0
2,51,1,1,1,1,19,11,1,1,1,1,0,0,0,0,0,0
2,51,1,1,0,0,40,5,1,1,1,0,0,0,1,0,0,0
2,143,0,1,1,1,29,15,-1,1,0,1,0,0,0,0,0,0
2,143,0,1,1,0,32,15,-1,0,0,1,0,0,0,0,0,0
4,97,0,0,1,1,19,15,-1,1,0,0,0,1,0,0,0,0
0,82,1,1,1,0,21,3,0,1,0,0,0,1,0,0,0,0
0,82,1,1,1,1,21,3,0,0,0,0,0,0,0,0,1,0
2,67,1,0,1,1,49,10,0,1,0,0,0,0,1,0,0,0
3,53,0,0,1,0,45,12,-1,1,0,0,0,1,0,0,0,0
3,53,0,0,1,0,50,12,-1,0,0,0,0,0,1,0,0,0
3,61,0,0,1,1,29,16,-1,1,0,0,1,0,0,0,0,0
3,61,0,1,1,0,19,16,-1,0,0,0,0,0,1,0,0,0
3,61,0,1,1,1,64,15,-1,1,0,1,0,0,0,0,0,0
3,61,0,1,1,0,61,15,-1,0,0,1,0,0,0,0,0,0
4,48,0,0,1,1,23,15,-1,1,0,0,0,0,1,0,0,0
4,48,0,1,1,1,23,15,-1,0,0,1,0,0,0,0,0,0
2,60,1,0,1,0,20,4,0,1,0,1,0,0,0,0,0,0
2,60,1,0,1,0,19,4,0,0,0,0,1,0,0,0,0,0
0,105,1,0,0,0,22,3,0,1,0,0,1,0,0,0,0,0
0,105,1,0,0,0,21,3,0,0,0,0,1,0,0,0,0,0
5,53,1,0,1,1,42,7,1,1,1,0,0,0,0,1,0,0
2,137,1,1,1,0,55,2,1,1,1,0,0,1,0,0,0,0
2,137,1,1,1,1,24,2,1,0,1,1,0,0,0,0,0,0
3,45,0,0,1,0,35,18,-1,1,0,0,0,0,1,0,0,0
2,51,1,1,1,0,25,6,0,1,0,0,0,1,0,0,0,0
2,51,1,0,1,0,58,6,0,0,0,0,0,1,0,0,0,0
2,51,1,0,0,0,41,2,0,1,0,0,0,0,1,0,0,0
2,71,1,1,0,0,21,4,0,1,0,1,0,0,0,0,0,0
2,71,1,0,0,1,21,4,0,0,0,1,0,0,0,0,0,0
2,120,0,1,1,0,17,12,-1,1,0,0,0,1,0,0,0,0
2,120,0,1,1,0,17,12,-1,0,0,0,0,1,0,0,0,0
4,53,0,0,1,1,18,20,-1,1,0,0,0,1,0,0,0,0
4,53,1,1,0,0,23,9,0,1,0,0,0,0,1,0,0,0
2,88,1,1,0,0,55,4,0,1,0,0,0,0,1,0,0,0
3,127,1,1,1,0,42,11,1,1,1,0,1,0,0,0,0,0
2,58,1,0,0,1,26,6,1,1,1,0,0,0,1,0,0,0
2,58,1,0,0,0,32,6,1,0,1,0,0,0,1,0,0,0
2,129,1,1,0,0,28,6,0,1,0,1,0,0,0,0,0,0
3,51,1,1,1,0,19,10,1,1,1,0,0,0,1,0,0,0
3,51,1,0,0,1,27,3,0,1,0,0,0,0,1,0,0,0
3,51,1,0,0,1,27,3,0,0,0,1,0,0,0,0,0,0
2,63,1,1,1,0,40,9,0,1,0,1,0,0,0,0,0,0
2,63,1,1,0,1,51,2,0,1,0,1,0,0,0,0,0,0
2,63,1,1,0,1,29,2,0,0,0,1,0,0,0,0,0,0
2,97,1,1,1,0,27,3,0,1,0,0,1,0,0,0,0,0
3,53,1,0,1,1,84,6,1,1,1,0,0,0,1,0,0,0
4,57,1,0,1,0,26,3,1,1,1,0,0,0,1,0,0,0
4,57,1,0,1,1,21,3,1,0,1,0,0,0,1,0,0,0
3,89,1,1,0,0,28,3,0,1,0,0,0,1,0,0,0,0
4,53,0,1,0,1,19,13,-1,1,0,0,0,0,1,0,0,0
2,51,1,1,1,0,44,5,1,1,1,0,0,0,1,0,0,0
2,123,1,1,1,1,48,8,0,1,0,1,0,0,0,0,0,0
5,53,0,0,1,1,39,11,-1,1,0,0,0,0,1,0,0,0
5,53,0,0,1,1,24,21,-1,1,0,0,0,0,1,0,0,0
4,58,0,1,0,0,22,13,-1,1,0,0,0,0,1,0,0,0
2,74,1,1,1,1,59,15,0,1,0,1,0,0,0,0,0,0
0,74,1,1,0,0,47,3,0,1,0,0,1,0,0,0,0,0
4,53,1,1,1,1,18,9,1,1,1,0,0,0,1,0,0,0
5,53,1,1,1,1,38,5,1,1,1,0,0,1,0,0,0,0
5,53,1,1,1,1,49,5,1,0,1,0,0,1,0,0,0,0
3,53,1,1,0,1,37,8,0,1,0,0,0,1,0,0,0,0
3,53,1,1,0,0,36,8,0,0,0,0,0,1,0,0,0,0
2,51,1,1,1,1,80,5,1,1,1,0,0,0,1,0,0,0
2,103,1,1,1,0,35,5,1,1,1,0,1,0,0,0,0,0
2,73,1,0,0,0,47,2,0,1,0,0,0,1,0,0,0,0
2,73,1,0,0,0,31,2,0,0,0,0,0,1,0,0,0,0
2,115,1,1,0,1,33,10,0,1,0,1,0,0,0,0,0,0
3,126,1,1,0,0,30,11,1,1,1,0,0,1,0,0,0,0
4,53,0,0,0,1,26,12,-1,1,0,0,0,0,0,1,0,0
4,53,0,0,0,1,19,12,-1,0,0,0,0,1,0,0,0,0
4,53,0,0,1,1,33,16,-1,1,0,0,0,1,0,0,0,0
0,46,1,0,1,1,39,2,0,1,0,0,0,0,0,1,0,0
2,46,1,1,1,1,20,2,0,1,0,1,0,0,0,0,0,0
2,46,1,1,1,1,20,2,0,0,0,1,0,0,0,0,0,0
3,94,0,0,1,1,22,17,-1,1,0,0,1,0,0,0,0,0
3,94,0,0,1,1,24,17,-1,0,0,0,1,0,0,0,0,0
4,99,0,0,1,0,34,11,-1,1,0,1,0,0,0,0,0,0
2,71,1,1,0,0,29,3,0,1,0,0,0,0,1,0,0,0
2,62,1,0,1,1,78,9,0,1,0,0,0,0,1,0,0,0
4,65,0,0,1,1,21,14,-1,1,0,0,0,0,1,0,0,0
4,65,0,0,1,1,25,14,-1,0,0,0,0,0,1,0,0,0
4,53,1,1,1,1,25,4,1,1,1,1,0,0,0,0,0,0
3,53,1,1,1,1,25,7,1,1,1,0,0,0,1,0,0,0
0,76,1,1,0,1,41,4,0,1,0,1,0,0,0,0,0,0
4,53,1,0,1,0,29,8,1,1,1,0,0,0,1,0,0,0
2,53,1,0,1,1,63,9,1,1,1,0,0,0,1,0,0,0
2,53,1,0,1,1,25,4,1,1,1,0,0,0,1,0,0,0
2,53,1,1,1,1,58,9,1,1,1,0,0,0,1,0,0,0
4,49,1,1,1,1,45,6,1,1,1,0,0,0,1,0,0,0
2,55,1,1,1,1,47,8,1,1,1,0,0,0,1,0,0,0
4,55,0,0,1,0,28,17,-1,1,0,0,0,0,1,0,0,0
4,55,0,1,1,1,17,17,-1,0,0,0,0,1,0,0,0,0
3,53,1,0,0,1,45,11,0,1,0,0,0,0,1,0,0,0
2,41,1,1,1,1,28,10,1,1,1,0,0,0,1,0,0,0
2,61,1,1,1,1,49,3,1,1,1,0,0,0,1,0,0,0
2,61,0,1,1,1,31,17,-1,1,0,0,1,0,0,0,0,0
5,55,1,0,1,1,32,5,1,1,1,0,0,0,1,0,0,0
4,55,1,1,1,1,35,3,1,1,1,0,0,1,0,0,0,0
4,55,1,1,1,0,26,3,1,0,1,0,0,1,0,0,0,0
2,65,0,1,1,1,31,14,-1,1,0,1,0,0,0,0,0,0
2,65,0,0,1,1,47,15,-1,1,0,1,0,0,0,0,0,0
2,65,0,0,1,0,45,15,-1,0,0,0,0,0,1,0,0,0
5,53,0,0,1,1,29,19,-1,1,0,1,0,0,0,0,0,0
5,53,0,0,1,1,39,19,-1,0,0,0,0,0,0,1,0,0
3,44,1,1,1,0,61,3,1,1,1,0,0,0,1,0,0,0
3,44,1,1,1,0,45,3,1,0,1,0,0,0,1,0,0,0
3,45,1,1,1,0,24,11,1,1,1,1,0,0,0,0,0,0
3,47,0,1,1,1,18,16,-1,1,0,0,0,0,1,0,0,0
4,47,1,1,1,1,59,7,1,1,1,0,0,0,1,0,0,0
2,47,1,0,1,0,41,7,1,1,1,0,0,0,1,0,0,0
0,73,1,1,0,1,47,4,1,1,1,0,1,0,0,0,0,0
3,40,1,0,1,1,36,5,1,1,1,1,0,0,0,0,0,0
5,61,1,1,0,1,47,4,1,1,1,0,0,0,0,1,0,0
2,75,1,0,1,1,55,5,0,1,0,0,0,0,1,0,0,0
2,75,0,1,1,0,67,11,-1,1,0,0,1,0,0,0,0,0
3,83,0,1,1,0,87,15,-1,1,0,0,1,0,0,0,0,0
3,83,0,1,1,0,92,15,-1,0,0,0,0,0,1,0,0,0
3,83,0,0,1,1,32,10,-1,1,0,0,0,1,0,0,0,0
5,70,1,1,1,1,35,9,1,1,1,0,1,0,0,0,0,0
3,83,0,0,1,1,19,12,-1,1,0,0,0,0,1,0,0,0
3,83,0,0,1,1,21,12,-1,0,0,0,0,0,1,0,0,0
2,61,1,0,1,0,39,9,1,1,1,0,0,0,1,0,0,0
3,103,0,1,1,1,76,16,-1,1,0,0,0,0,1,0,0,0
2,61,1,0,1,1,54,9,1,1,1,0,0,0,1,0,0,0
2,61,0,1,0,0,42,11,-1,1,0,1,0,0,0,0,0,0
3,97,1,0,0,1,30,12,1,1,1,0,0,0,1,0,0,0
2,144,1,1,1,1,16,8,1,1,1,0,0,1,0,0,0,0
2,144,1,0,0,1,73,4,0,1,0,0,1,0,0,0,0,0
2,111,1,1,0,1,59,5,0,1,0,1,0,0,0,0,0,0
2,147,1,1,1,1,16,10,1,1,1,1,0,0,0,0,0,0
2,61,0,1,1,1,41,14,-1,1,0,0,0,0,1,0,0,0
2,61,0,0,1,1,77,12,-1,1,0,0,0,0,1,0,0,0
2,69,1,1,0,1,22,6,0,1,0,1,0,0,0,0,0,0
5,61,1,1,0,0,38,5,1,1,1,0,0,0,0,1,0,0
5,61,1,1,1,1,19,10,1,1,1,0,0,0,1,0,0,0
3,61,0,0,1,1,44,14,-1,1,0,0,0,0,1,0,0,0
4,103,0,0,1,1,44,17,-1,1,0,0,0,1,0,0,0,0
4,108,1,1,0,0,47,5,0,1,0,0,0,0,1,0,0,0
4,69,1,0,1,1,24,4,1,1,1,0,0,0,1,0,0,0
4,69,1,0,1,1,23,4,1,0,1,0,0,0,0,1,0,0
4,69,0,0,1,1,36,23,-1,1,0,0,0,0,0,1,0,0
2,83,1,1,1,0,39,4,0,1,0,0,1,0,0,0,0,0
2,83,1,1,0,1,19,9,0,1,0,1,0,0,0,0,0,0
2,104,1,1,1,0,63,5,0,1,0,1,0,0,0,0,0,0
3,79,1,0,0,0,22,6,0,1,0,0,0,0,1,0,0,0
3,79,1,1,1,0,46,7,1,1,1,0,0,1,0,0,0,0
2,73,1,1,1,1,40,11,1,1,1,0,0,0,1,0,0,0
2,73,1,1,1,1,43,9,1,1,1,0,0,0,1,0,0,0
3,61,0,1,0,0,51,15,-1,1,0,0,0,0,1,0,0,0
3,61,1,1,1,0,61,3,1,1,1,0,1,0,0,0,0,0
3,77,1,1,0,1,63,13,0,1,0,1,0,0,0,0,0,0
3,61,0,1,1,0,37,14,-1,1,0,0,0,0,1,0,0,0
3,61,0,1,1,1,39,17,-1,1,0,0,0,0,1,0,0,0
2,116,1,1,0,1,55,3,0,1,0,0,1,0,0,0,0,0
2,116,0,0,1,1,37,11,-1,1,0,0,1,0,0,0,0,0
2,116,0,0,1,1,33,11,-1,0,0,0,1,0,0,0,0,0
5,84,0,0,1,1,78,16,-1,1,0,0,0,0,0,1,0,0
2,141,1,1,1,1,42,10,0,1,0,0,1,0,0,0,0,0
2,141,0,1,1,0,16,15,-1,1,0,0,1,0,0,0,0,0
2,141,1,0,0,1,28,6,0,1,0,1,0,0,0,0,0,0
3,136,1,1,1,0,17,3,1,1,1,0,1,0,0,0,0,0
0,61,0,0,0,1,28,17,-1,1,0,0,0,0,1,0,0,0
2,61,1,0,1,0,43,4,0,1,0,0,0,0,1,0,0,0
2,61,0,0,0,0,22,14,-1,1,0,0,0,1,0,0,0,0
2,61,0,0,0,0,23,14,-1,0,0,0,0,1,0,0,0,0
2,138,1,0,1,1,22,6,1,1,1,0,0,1,0,0,0,0
2,138,1,1,1,0,43,4,0,1,0,1,0,0,0,0,0,0
2,132,1,1,1,1,45,2,0,1,0,1,0,0,0,0,0,0
2,132,1,1,0,1,45,6,0,1,0,1,0,0,0,0,0,0
2,102,0,1,1,1,26,13,-1,1,0,1,0,0,0,0,0,0
2,61,1,0,1,1,21,3,0,1,0,0,0,1,0,0,0,0
2,61,1,0,1,1,21,3,0,0,0,0,0,0,1,0,0,0
2,109,1,1,1,1,24,9,0,1,0,1,0,0,0,0,0,0
2,109,1,1,0,0,26,3,0,1,0,0,1,0,0,0,0,0
2,138,1,0,0,0,21,3,0,1,0,0,1,0,0,0,0,0
3,138,0,1,1,1,30,17,-1,1,0,0,1,0,0,0,0,0
3,95,0,1,1,0,84,15,-1,1,0,0,0,1,0,0,0,0
5,61,0,0,1,1,37,15,-1,1,0,0,0,0,1,0,0,0
5,61,0,0,1,1,19,15,-1,0,0,0,0,0,0,0,1,0
3,103,0,1,1,0,32,19,-1,1,0,0,0,0,1,0,0,0
2,103,1,0,0,0,24,7,0,1,0,1,0,0,0,0,0,0
2,84,0,1,1,1,34,13,-1,1,0,0,0,0,0,1,0,0
4,78,0,1,1,1,36,12,-1,1,0,0,0,1,0,0,0,0
3,78,1,1,0,1,55,8,0,1,0,0,1,0,0,0,0,0
